100 4
21 22 3.158067207682048
21 23 -3.990873025402533
21 24 1.394545482360167
22 21 5.919704742748937
22 22 -4.694814989655556
22 23 3.7914679012543373
22 24 -1.077596213975992
23 21 -0.9394615176072874
23 22 4.544661493935173
23 23 2.0895909498144922
23 24 -4.583855714228929
24 21 -1.87027616643307
24 22 -1.5986035089323969
24 23 1.8888043627229698
24 24 2.6496026385809994
21 25 0.07732978402515277
22 26 0.26176832826686214
23 27 0.2659741630466029
24 28 0.04037519340205625
21 20 0.005451458527682962
22 20 0.294118842921776
23 20 0.15681384788450367
24 20 0.014230967984656262
25 25 -3.5820620626631507
25 26 -1.1882991236917728
25 27 1.9666240283797327
25 28 2.204113593794929
26 25 3.5556997799449803
26 26 0.20677994109484704
26 27 2.7062945636183904
26 28 -4.2051333579469725
27 25 -2.4199408100077453
27 26 6.799909200612544
27 27 2.0706013287014176
27 28 -2.0488966556645276
28 25 3.885339402010653
28 26 -3.426608332292922
28 27 -3.4713320179606297
28 28 2.4228526857772508
25 29 0.1388768560893553
26 30 0.19916121177112323
27 31 0.0884138749646153
28 32 0.17708577921485552
25 24 0.09867020817552437
26 24 0.04650672386238348
27 24 0.2538877384733201
28 24 0.10102820673430392
29 29 -4.699952579307408
29 30 -0.28157089654290685
29 31 4.45876474557823
29 32 -0.40598096628197466
30 29 1.0802088501663876
30 30 1.1085575868430362
30 31 1.949100100008633
30 32 -3.114817571979946
31 29 3.9101258638241503
31 30 -2.161125317720168
31 31 -2.2992694493425025
31 32 2.7415804853766
32 29 -5.576411217576733
32 30 6.0435247318935685
32 31 -1.8053451480623914
32 32 2.0607412177953957
29 33 0.24511487794892922
30 34 0.23491586535803122
31 35 0.2529438318792656
32 36 0.012198054762275456
29 28 0.07296540492134002
30 28 0.12149517937609439
31 28 0.19724873076140945
32 28 0.044546280495869325
33 33 -1.7251874562242004
33 34 2.482773303993927
33 35 -1.7342189535901702
33 36 4.540895078024531
34 33 0.7126764439590253
34 34 -5.087254044475165
34 35 1.86478142700462
34 36 1.5502514050588236
35 33 4.701742110530482
35 34 1.8459770600745289
35 35 -0.8811607433832143
35 36 -6.904270480905928
36 33 -1.283024670930077
36 34 3.6643353338321143
36 35 2.4094942465747926
36 36 -2.4748731842951313
33 37 0.026117545293156196
34 38 0.16731269487201705
35 39 0.23065217314649666
36 40 0.16622568789965672
33 32 0.09295818104811245
34 32 0.12020833515128422
35 32 0.23042896969862625
36 32 0.0872017957787764
37 37 -4.192026303417001
37 38 -3.3065506182744935
37 39 3.717081227391524
37 40 3.1142678734891747
38 37 7.340844707069221
38 38 -1.4910694073469197
38 39 -1.095598487104992
38 40 -2.670091660449472
39 37 -1.509143859321023
39 38 3.149829606417658
39 39 -2.638229750828635
39 40 1.9939075446192756
40 37 -2.0001455620577664
40 38 4.176970217128391
40 39 1.4153728213084005
40 40 -1.717981021624099
37 41 0.10843383511261333
38 42 0.18295814759926857
39 43 0.18825300264955241
40 44 0.248221357981234
37 36 0.20054717220199755
38 36 0.29161053762944616
39 36 0.006867968787301171
40 36 0.11207172223832663
41 41 -5.046110301347242
41 42 0.9316247700248185
41 43 0.48420163103834624
41 44 3.005044592216762
42 41 1.9662671349436545
42 42 1.3221393112071274
42 43 2.473615246711124
42 44 -4.875918573039028
43 41 0.2339456286816586
43 42 -7.01705796452768
43 43 3.970984259025173
43 44 4.525227867171466
44 41 2.7039488116415247
44 42 0.8945351615044014
44 43 -1.0603633308418299
44 44 -0.34691465149771883
41 45 0.26089664014786135
42 46 0.2751913938695197
43 47 0.26736576526459715
44 48 0.16016658937937386
41 40 0.08605001335892944
42 40 0.2892067489858489
43 40 0.14664946687707803
44 40 0.26393228271997443
45 45 -1.8278596337239508
45 46 -2.705538538440924
45 47 2.8732300931133876
45 48 4.262747028198314
46 45 1.874101838345681
46 46 1.6681925218839109
46 47 1.9040085962843274
46 48 -5.415448032443409
47 45 4.989449333505374
47 46 1.0089773026820332
47 47 -2.9397502784503757
47 48 -3.2669651180419668
48 45 -1.438934518162867
48 46 4.983226270620274
48 47 -4.142743180765935
48 48 0.6097922269164173
45 49 0.03384566117402416
46 50 0.011260066435090388
47 51 0.26452597431277847
48 52 0.12357055897844098
45 44 0.035456467375231115
46 44 0.20944859203355334
47 44 0.07312846619100882
48 44 0.21428158721534593
49 49 2.7060754574346437
49 50 -3.61527685893986
49 51 2.304443735696364
49 52 -2.2646299420107714
50 49 0.5408505752465614
50 50 2.504471509430069
50 51 -3.85354968830483
50 52 3.4178614913669634
51 49 -0.9083142266689542
51 50 1.2957621472512715
51 51 2.7701625732480277
51 52 -2.056139272208932
52 49 -4.841605879303513
52 50 -4.640418641566206
52 51 5.277250818153034
52 52 3.852511825184476
49 53 0.19534348371241947
50 54 0.29294516401033543
51 55 0.24680007017967248
52 56 0.07572643574909906
49 48 0.08213561125283496
50 48 0.12153741089621184
51 48 0.2933643184191911
52 48 0.19296911037233724
53 53 -1.904896819314218
53 54 4.766525791196856
53 55 -1.8512837203370143
53 56 -0.12628377710951252
54 53 3.942515849067754
54 54 -3.935792190403797
54 55 3.655165252571101
54 56 -3.690173790045038
55 53 -4.0523089615150045
55 54 -0.16750300305954735
55 55 2.54773927025072
55 56 4.428986456990338
56 53 1.4980280990437422
56 54 1.9190175821057898
56 55 -4.848877769121701
56 56 2.490461821974923
53 57 0.16720173182636971
54 58 0.08346221947850242
55 59 0.09333945152760358
56 60 0.14708786923606612
53 52 0.09987113604554022
54 52 0.2511693007885733
55 52 0.11932479249077407
56 52 0.17602206529667438
57 57 -1.3818993427359874
57 58 -4.4603115036519805
57 59 0.8855449726626746
57 60 3.8935254638208154
58 57 3.489744285303103
58 58 -5.0274138694804
58 59 0.5118626117587732
58 60 1.2198987184205965
59 57 0.26873023327327744
59 58 4.364811045800212
59 59 2.969989260676128
59 60 -4.176265042609227
60 57 0.7865056242998696
60 58 1.2681448951022174
60 59 -5.450173057454516
60 60 3.4251857184447267
57 61 0.29547894197859914
58 62 0.23988625549178644
59 63 0.1577697460029783
60 64 0.23132486592905657
57 56 0.19012008875975905
58 56 0.09107841229832993
59 56 0.0011381647538511897
60 56 0.2506641631939841
61 61 0.6455965817664135
61 62 3.8008559039602567
61 63 -4.716994453559048
61 64 2.940927975052805
62 61 -1.5148681729573534
62 62 -4.053203212973784
62 63 3.0027206148988124
62 64 2.3804178946167602
63 61 -1.1310077731816075
63 62 4.64254947111392
63 63 1.275808063726366
63 64 -3.3893575075931577
64 61 3.1665747674052565
64 62 -3.525328983701572
64 63 3.8007620907331834
64 64 -3.7393576633699515
61 65 0.019589667610281324
62 66 0.26281677834107287
63 67 0.054746588030801756
64 68 0.12991703640739963
61 60 0.07600709262954854
62 60 0.0057598540048028335
63 60 0.047676247995601405
64 60 0.13688991383890672
65 65 1.362536136713695
65 66 -6.276274832809222
65 67 -2.96659579344136
65 68 5.785211151357238
66 65 0.2934170482589256
66 66 5.7682724974009885
66 67 -1.1142087698353995
66 68 0.5195400236933886
67 65 -3.1269683721141157
67 66 2.1443469454316495
67 67 1.9510689604396516
67 68 2.230578166127797
68 65 1.9057336692958362
68 66 -2.12659514851617
68 67 1.8174209829651404
68 68 -3.6050680721423722
65 69 0.09714397974250934
66 70 0.22716550198211743
67 71 0.2512879497539459
68 72 0.16771686975718866
65 64 0.20082739995967072
66 64 0.06927210812884549
67 64 0.2910486366876742
68 64 0.05273752494856861
69 69 -4.481634699797092
69 70 3.2628860309731618
69 71 -0.32131844821073413
69 72 2.7782259243435155
70 69 5.290396497650337
70 70 -1.0550343230528236
70 71 -4.322762333433854
70 72 -1.8157535507083793
71 69 -0.7263331133267139
71 70 -0.3289462487166952
71 71 6.877281014522106
71 72 -1.5157977085459704
72 69 2.4382058351320994
72 70 -2.698539829510002
72 71 -1.8656885905775464
72 72 3.0698455280731167
69 73 0.17013300458243555
70 74 0.05746608539714709
71 75 0.12311956906976546
72 76 0.19071494590181215
69 68 0.00652980973901528
70 68 0.12327791066983543
71 68 0.17767705452604343
72 68 0.16629285505783692
73 73 1.54426946023566
73 74 -1.978337419789528
73 75 -0.5953721556269976
73 76 4.823530601385604
74 73 3.113621337620135
74 74 -2.3439280216958363
74 75 4.000125688285342
74 76 -6.250521368584243
75 73 -5.246257318226706
75 74 4.028113047174572
75 75 0.4039937405085674
75 76 0.8118353396527991
76 73 0.8709702418493197
76 74 2.730134134964993
76 75 -3.4214826533921396
76 76 1.1540688366669145
73 77 0.1504991940864435
74 78 0.27524470544584717
75 79 0.1268906384293887
76 80 0.053891158185476386
73 72 0.037768659048585826
74 72 0.26026362149542237
75 72 0.14958099436901753
76 72 0.16320320821013415
77 77 2.2792800110912137
77 78 -2.164586832953396
77 79 1.9835921986343852
77 80 -1.914562149338074
78 77 -5.93218618268425
78 78 5.342633171439661
78 79 2.159719128382316
78 80 -0.8973803465624293
79 77 2.184291954296842
79 78 -3.222934832361157
79 79 -0.5567854480490912
79 80 3.8837534609380167
80 77 4.670603330002373
80 78 2.103093000095647
80 79 -3.7738098218143166
80 80 -2.878168248856651
77 81 0.0056916013746497575
78 82 0.19639142790466999
79 83 0.06711962101805798
80 84 0.07685919465411685
77 76 0.25826787647511473
78 76 0.1352576007898467
79 76 0.28470443405029855
80 76 0.2628369220032218
81 81 -5.25143934200312
81 82 4.42589252069924
81 83 4.256769256389198
81 84 -1.8214105181936244
82 81 0.36084866169822466
82 82 0.8158445062294686
82 83 -5.715938711942578
82 84 3.60213296916253
83 81 4.090426240432237
83 82 0.9135909974253918
83 83 -2.3850201745877406
83 84 -0.865364673286761
84 81 1.3955360097128386
84 82 -3.674818693749185
84 83 3.3741602565693554
84 84 0.3360430627848268
81 85 0.17819453854121223
82 86 0.05753177738880013
83 87 0.040631459051575614
84 88 0.07007119760579264
81 80 0.2909582009683634
82 80 0.07845279606086449
83 80 0.1162919195262745
84 80 0.04060108280315453
85 85 1.072112528757213
85 86 2.7971288562251218
85 87 0.7045407565650357
85 88 -4.243398758363724
86 85 4.8716368885244385
86 86 -2.3988982663170617
86 87 -3.8520768771232685
86 88 3.584593144824798
87 85 -3.829874225716528
87 86 -2.1444142705515503
87 87 6.601280983556171
87 88 0.7766621618305176
88 85 -1.0594180557299893
88 86 2.9475197663127752
88 87 -2.7091905062880506
88 88 0.8671531382873796
85 89 0.09517682526160563
86 90 0.1374555600567089
87 91 0.07774532960459055
88 92 0.08397922330350852
85 84 0.2040306460037033
86 84 0.17769116991297576
87 84 0.22143417752967606
88 84 0.1752142353124256
89 89 1.9915823900576337
89 90 1.222212373215465
89 91 -9.148708466179214
89 92 0.7206009925803668
90 89 2.674209302511611
90 90 2.0610223423369884
90 91 2.9987804276453978
90 92 -4.095287979038588
91 89 0.5356491711105525
91 90 -3.093241353813627
91 91 1.3532412322345155
91 92 2.32554531898721
92 89 -3.4393017873057534
92 90 1.030248012613315
92 91 1.1133546726116634
92 92 2.816759944610798
89 93 0.20206598415910026
90 94 0.12091848661460806
91 95 0.03313378438837872
92 96 0.03446708366062514
89 88 0.11591013402777653
90 88 0.01684147511122358
91 88 0.17987566191723428
92 88 0.06577106212231688
93 93 1.3960857915003038
93 94 4.344580915398417
93 95 -5.943504788389413
93 96 -1.2519426968500131
94 93 -4.445263145444384
94 94 -2.316191362470022
94 95 2.1749449527045295
94 96 5.033080961518151
95 93 -0.9838283215742899
95 94 0.399809820019087
95 95 4.9133540709054895
95 96 -1.9314697188424441
96 93 3.777787479567888
96 94 -1.9564429434842012
96 95 2.3228037335280005
96 96 -0.775500547014478
93 97 0.09231928135227992
94 98 0.2046991239071813
95 99 0.14176474899699756
96 100 0.010195899705494416
93 92 0.21893341873324415
94 92 0.20644861921986835
95 92 0.17801692542670336
96 92 0.23222108867560512
97 97 2.3748334077089592
97 98 -1.2417031251526434
97 99 0.26901127650735873
97 100 -0.602414618068775
98 97 1.1454363460212074
98 98 -2.009449812363972
98 99 -2.549570707021573
98 100 4.321856442327754
99 97 -6.583021951173494
99 98 2.764496663355566
99 99 5.312632621148621
99 100 -1.2966813051620893
100 97 1.938707042782239
100 98 5.9872949144154095
100 99 -2.6462179496655107
100 100 -0.6013151531773975
97 96 0.10711797985611235
98 96 0.12434632534598927
99 96 0.019255810946390384
100 96 0.08670758532569484
