108 4
22 20 0.1246341834625852
23 20 0.28821082823103494
24 20 0.2882643946851575
25 25 1.4266946984787896
25 26 -2.1444657065011654
25 27 2.181295643741835
25 28 1.176722076691917
26 25 -3.409355305565651
26 26 2.8077043433978965
26 27 5.287974802118414
26 28 -0.4050292190379828
27 25 3.217803620816841
27 26 1.9085257397376982
27 27 -0.412191236469991
27 28 -5.0570953594603925
28 25 -0.44105833993686394
28 26 -1.1473401278089281
28 27 -6.062409621696189
28 28 5.252130244322694
25 29 0.14381776433980595
26 30 0.11122995288130129
27 31 0.16714720379492318
28 32 0.25689605781667285
25 24 0.10155096428264654
26 24 0.2742736265775853
27 24 0.06756578820834049
28 24 0.08363766079636678
29 29 -2.124982204835032
29 30 1.5178105951469205
29 31 -2.972035155279041
29 32 3.4130485629595095
30 29 -0.062168018530229796
30 30 -1.3912394494197637
30 31 6.074258411157266
30 32 1.1815434374818454
31 29 1.9671947161145618
31 30 -2.3995093374333916
31 31 -5.877533506974689
31 32 3.5063079772237984
32 29 1.1666199935550934
32 30 3.277222483846321
32 31 0.5306223071319401
32 32 -5.442140262950766
29 33 0.27049141120028986
30 34 0.2188847307199904
31 35 0.1195539638261755
32 36 0.14436212742670734
29 28 0.13645858674858338
30 28 0.03795170576518781
31 28 0.07545090893391182
32 28 0.08911891749588975
33 33 1.005794807843453
33 34 0.7645084390363618
33 35 4.655205780857262
33 36 -3.474004697623654
34 33 3.402474445985145
34 34 -4.378410088985825
34 35 0.20502215440224034
34 36 3.0266321026421035
35 33 -7.028617955280459
35 34 2.759790737715713
35 35 -2.2615714745345223
35 36 3.4124073907892924
36 33 -0.15264127452702897
36 34 3.308254978250222
36 35 -2.351988612453625
36 36 -0.6614870468368378
33 37 0.17534185148104733
34 38 0.024613549903934794
35 39 0.04094897597941782
36 40 0.005531883360332146
33 32 0.05013531103548471
34 32 0.012870312509403469
35 32 0.12713594921384494
36 32 0.20539615898620803
37 37 4.789437235240365
37 38 -4.676417128975403
37 39 -0.7807527623244528
37 40 -0.8601040888955032
38 37 -4.685750244794387
38 38 0.48017830567316294
38 39 4.231419614689819
38 40 2.2998195675087834
39 37 -0.9742426113921929
39 38 3.307328304660834
39 39 -3.6127990142760864
39 40 4.344343923900571
40 37 2.639182552555086
40 38 -0.5391489681951183
40 39 1.8537620042079301
40 40 -4.467274512965111
37 41 0.21123319050727182
38 42 0.08469669012578372
39 43 0.24142681412384087
40 44 0.19214755864069416
37 36 0.290982836946513
38 36 0.20264051066738467
39 36 0.03406671145706947
40 36 0.1934102305555138
41 41 1.778437669652302
41 42 -2.8320597325934527
41 43 0.9089703002005608
41 44 1.7387520148722146
42 41 0.41620607442417834
42 42 3.5090895874410397
42 43 3.5596895176519734
42 44 -4.229350587364242
43 41 3.7808013801615674
43 42 1.177515433285081
43 43 -5.404857537647764
43 44 -0.10156219114309312
44 41 -6.446963674490553
44 42 0.303503092034751
44 43 3.6237990566249674
44 44 2.868832962313416
41 45 0.12056378646447494
42 46 0.027199348719770453
43 47 0.00979479641827684
44 48 0.12729270664879153
41 40 0.11907924758730548
42 40 0.2704630692191324
43 40 0.04860033297080547
44 40 0.09933960854606698
45 45 2.303810289032282
45 46 -2.825974642489037
45 47 3.650983882205304
45 48 -0.872806598678747
46 45 2.4829729208956826
46 46 -4.576992991913309
46 47 -0.9546782601329803
46 48 5.036110736099565
47 45 4.81415165557737
47 46 0.5735249876086624
47 47 -0.39419540864574254
47 48 -3.386324361226728
48 45 -5.24456315841825
48 46 4.7232031278823365
48 47 0.4333265111763495
48 48 -0.31237374357745723
45 49 0.24198927915651458
46 50 0.29463768844041516
47 51 0.21461814295147116
48 52 0.06829323731461652
45 44 0.27157603400154606
46 44 0.16145738784509878
47 44 0.2800441794649258
48 44 0.0026916693437305517
49 49 -1.9029295637125072
49 50 4.296182400126833
49 51 -0.06789270960549401
49 52 -1.7625133940848807
50 49 5.47619146414171
50 50 -2.745266014886531
50 51 -0.4503480113779999
50 52 -0.28480296696362506
51 49 2.128691858567115
51 50 1.1438001306647239
51 51 -5.459692563266253
51 52 6.157483917666271
52 49 -4.141900197358378
52 50 0.17165363231253683
52 51 3.4966365511147894
52 52 -0.16673402763895112
49 53 0.1597395670956164
50 54 0.23902807269543042
51 55 0.266303342365029
52 56 0.21619026564772792
49 48 0.11659706844831147
50 48 0.29989851622292424
51 48 0.06703831960251412
52 48 0.0008026730509562596
53 53 4.434226376358805
53 54 -3.7408425128647096
53 55 -2.982561793788399
53 56 1.4468903816558483
54 53 -3.8613303034262474
54 54 -3.1682289653971507
54 55 0.8955134798968578
54 56 4.794137786890827
55 53 1.6570125910167088
55 54 2.7909248575897503
55 55 3.041266457154134
55 56 -4.303092824447308
56 53 -0.5483125211204877
56 54 5.681933073137061
56 55 -0.5725511297043949
56 56 -1.1864368646790406
53 57 0.16738828554446947
54 58 0.1345554148004744
55 59 0.18313266464876982
56 60 0.008476441718111892
53 52 0.041947157257924035
54 52 0.05836902364724106
55 52 0.1340397070827443
56 52 0.07878977726918153
57 57 -4.031317795640951
57 58 7.234948281873076
57 59 2.6739718637850025
57 60 -3.447656804213871
58 57 2.4782362594273675
58 58 0.8963590984100442
58 59 -3.0100143110292175
58 60 0.9582945911234733
59 57 -1.8286001908835616
59 58 0.713152225503793
59 59 0.18062579643626198
59 60 4.122483458534218
60 57 2.9950057687607905
60 58 -4.007709155733658
60 59 2.0521083804176454
60 60 -3.364685218335442
57 61 0.27610516515576844
58 62 0.03626923362006505
59 63 0.04605935737087211
60 64 0.016199133431116165
57 56 0.11792078305794491
58 56 0.2818003560325026
59 56 0.1516880304105773
60 56 0.043237139070768316
61 61 1.4823106461574809
61 62 -4.913090392821352
61 63 1.3405652101114425
61 64 3.058287670877063
62 61 -2.1649585524098844
62 62 0.33218023531119556
62 63 5.983368543080398
62 64 -1.25962924746234
63 61 -2.3802137868953586
63 62 3.566912576053105
63 63 -1.4093674707787152
63 64 1.1246889827202167
64 61 4.844392411855066
64 62 1.9315241237213483
64 63 -5.775584993284202
64 64 -2.0330949084595633
61 65 0.06374108315549716
62 66 0.09551612097900243
63 67 0.2652553527098316
64 68 0.03307933924061078
61 60 0.048963263677067735
62 60 0.030599894881836353
63 60 0.2816337529131854
64 60 0.1395386916910954
65 65 6.0914300449632295
65 66 1.6503965625438186
65 67 -3.9917920305463053
65 68 -1.4393525850191764
66 65 -4.34372355211452
66 66 1.1493318614656391
66 67 0.33153132682768444
66 68 3.607060263411145
67 65 -0.09273839056862616
67 66 -2.6005003631869616
67 67 2.4374007643530224
67 68 1.6056192319400995
68 65 -3.133346165500732
68 66 1.1236830270544158
68 67 5.0767491481207045
68 68 -4.765584447037758
65 69 0.15540005057925013
66 70 0.20117034554617844
67 71 0.17697244520850577
68 72 0.03371375776697833
65 64 0.20220261838584605
66 64 0.26317892152077704
67 64 0.047195838872810376
68 64 0.004647181071080131
69 69 4.978514931295176
69 70 -4.385763165712835
69 71 -0.7064321513609281
69 72 -0.6863696520377869
70 69 -4.148219044843445
70 70 2.7655026081257494
70 71 4.696051066165739
70 72 0.6613419543261516
71 69 1.9843273401450672
71 70 2.2930220604658174
71 71 -1.1213803534729632
71 72 -3.681889867025542
72 69 1.1174110999689164
72 70 -2.355958486679837
72 71 -3.9322475522028757
72 72 5.233764927038988
69 73 0.18868771829992234
70 74 0.14862428940152225
71 75 0.15862105023318027
72 76 0.2744512052721372
69 68 0.2683493096310067
70 68 0.17318371861524542
71 68 0.18693781873674034
72 68 0.0271214492047648
73 73 4.100184967940277
73 74 0.6373529509293105
73 75 -2.9705028046443736
73 76 0.21809891849262103
74 73 2.3691926943399872
74 74 -2.6430527588508093
74 75 5.192496162897509
74 76 -0.6868787685786213
75 73 -3.6696404306326706
75 74 5.954328160165619
75 75 -4.018384592236381
75 76 -0.15510054777759263
76 73 -3.9236463171893887
76 74 -2.6988778465860213
76 75 0.49207421770283966
76 76 3.4446124472173776
73 77 0.059715294260609494
74 78 0.24815462459591456
75 79 0.2583757714777264
76 80 0.04917366424628494
73 72 0.28171903227807066
74 72 0.06265149894753186
75 72 0.28794630025357687
76 72 0.2683835215235652
77 77 -4.028104799867763
77 78 0.7355290190633794
77 79 -0.5565643339460806
77 80 3.53338374313532
78 77 3.2268680941351193
78 78 -2.07070440484709
78 79 3.7399166651967324
78 80 -3.6798012116817156
79 77 4.457640052619131
79 78 0.9438868173474331
79 79 -5.387139670002624
79 80 5.311166074813728
80 77 -0.25388163707261696
80 78 3.0928171894416363
80 79 0.0601338770462678
80 80 -2.5662365446021362
77 81 0.08760594969113854
78 82 0.026027168581718194
79 83 0.2870284202442232
80 84 0.1200048019164457
77 76 0.008011066181752935
78 76 0.22732693342320437
79 76 0.014683461475940796
80 76 0.18293670324481245
81 81 1.9289627744642965
81 82 -4.744098396593761
81 83 1.549544260525131
81 84 0.5601249205630668
82 81 0.09936361704287731
82 82 2.109188691018888
82 83 2.8447370205359173
82 84 -1.692890325104021
83 81 3.217442797131979
83 82 2.746604028697658
83 83 -8.357916702642143
83 84 0.3312541941172973
84 81 -4.164205547703538
84 82 2.5197228897937
84 83 1.4969516198791408
84 84 2.801803172033995
81 85 0.008932943378004243
82 86 0.0852342286168177
83 87 0.033552820093766846
84 88 0.19791003678263752
81 80 0.017472505119426805
82 80 0.08883914132692436
83 80 0.1534574376408948
84 80 0.08933396127102575
85 85 -0.1891136890437282
85 86 4.043783892512442
85 87 -4.816997108789109
85 88 3.7764203181375198
86 85 4.692447254593444
86 86 -4.107173195659483
86 87 0.6574449062857615
86 88 -0.34429932482664616
87 85 -0.32400237064257903
87 86 0.21375095888759885
87 87 4.312627215627174
87 88 -4.906032432718477
88 85 -4.251711493204496
88 86 1.0128486178968026
88 87 1.1904284314605358
88 88 3.0610325082678926
85 89 0.2089043447185176
86 90 0.17949645992621802
87 91 0.06849034829528003
88 92 0.15706610599293921
85 84 0.2751721651190998
86 84 0.011403528603573809
87 84 0.2293997040080553
88 84 0.26707052592282016
89 89 4.705223872403206
89 90 4.89714071763623
89 91 -3.5886550742481256
89 92 -0.6720069906562273
90 89 0.6018442159562694
90 90 2.1919774232924962
90 91 2.389383159117835
90 92 -4.147581794652449
91 89 -3.05781446345378
91 90 2.9260779096723306
91 91 1.1548855888612282
91 92 0.3185481843437075
92 89 1.3599093355091572
92 90 -6.3084144783291265
92 91 -0.4175667322627158
92 92 4.159696004917746
89 93 0.15495908200153757
90 94 0.1475499283555485
91 95 0.1607985999825449
92 96 0.2320448752104478
89 88 0.02921619523408415
90 88 0.2688291776996445
91 88 0.27229569430049705
92 88 0.0863250417017543
93 93 -0.5010450565122486
93 94 -0.25243282487480107
93 95 -1.5634045681618232
93 96 4.0783731116271955
94 93 0.39302837624335474
94 94 5.259184978316216
94 95 -1.1496974478777213
94 96 -6.019615428043315
95 93 -2.311098588482602
95 94 -2.274964186721083
95 95 5.122867621346114
95 96 1.2975080605392777
96 93 5.680122502952873
96 94 -0.1384400387028645
96 95 -2.984865518521356
96 96 -1.2651009244042006
93 97 0.2641995340980738
94 98 0.2354030935217589
95 99 0.0014714907257208365
96 100 0.22516997126855012
93 92 0.18085143102777104
94 92 0.26877170181866866
95 92 0.29045593314509965
96 92 0.11994248115536484
97 97 4.215250092549629
97 98 2.665232491594046
97 99 -0.8843373372623536
97 100 -4.963089025197118
98 97 2.2944242435685656
98 98 -0.7180602674036285
98 99 -2.0826789415610643
98 100 1.4359893939221082
99 97 2.1276487739688155
99 98 -4.393796683809097
99 99 4.672673853209633
99 100 -1.4596470182672991
100 97 -5.6671326898035845
100 98 2.9423013294408005
100 99 -0.012538090736499925
100 100 3.8683085132275257
97 101 0.022737987011882798
98 102 0.2253323052335127
99 103 0.02784214515204546
100 104 0.004244145464007032
97 96 0.1368167092001999
98 96 0.24888031557547005
99 96 0.02158458415200475
100 96 0.20024186198327376
101 101 -2.1637449394739523
101 102 -1.0539160297324968
101 103 -4.4460793972087
101 104 6.274365774374139
102 101 0.8242823796768473
102 102 4.447174768370966
102 103 0.32206401773060284
102 104 -3.5325090730105027
103 101 4.48541566304303
103 102 0.054296779767138044
103 103 -1.2881994085431514
103 104 -2.396973706121899
104 101 -3.3034141803302535
104 102 -1.8084020351590704
104 103 4.480404637791489
104 104 2.499859827562273
101 105 0.0805040880283891
102 106 0.0484373827887471
103 107 0.030547031729894824
104 108 0.07596921688792353
101 100 0.21738207921716282
102 100 0.2930836868520473
103 100 0.26689360104983795
104 100 0.12931505005471997
105 105 -3.1195758452778266
105 106 -2.4075575865505923
105 107 -0.33041229397155797
105 108 4.763889597844202
106 105 3.9032863621122247
106 106 -4.425281994205951
106 107 3.2883626807182664
106 108 -1.8594815604842623
107 105 -3.701781273990728
107 106 6.716661218835615
107 107 0.4721898400236774
107 108 -0.961045505428333
108 105 3.8640058177064582
108 106 -0.06083300315371293
108 107 -1.828556691313803
108 108 -0.5806679407672447
105 104 0.26509197089571007
106 104 0.13729090746098513
107 104 0.05976323448126407
108 104 0.20372459930755055
