116 4
38 40 1.9100708381884837
39 37 1.5608348407771766
39 38 -3.36441452439677
39 39 4.951627965562463
39 40 0.9819574818553108
40 37 -3.8539209441931552
40 38 1.4365039828281483
40 39 2.4017612155213874
40 40 -0.6822193966028863
37 41 0.1337062585604783
38 42 0.15732736816070228
39 43 0.14061389471763747
40 44 0.2955653594615166
37 36 0.1978330487740704
38 36 0.03278176210936651
39 36 0.27100126811512504
40 36 0.03970398024851913
41 41 4.798007771288495
41 42 -1.0555647432346362
41 43 -2.507803481684868
41 44 -1.4723911308786655
42 41 -2.647461153743716
42 42 -3.9565888951708867
42 43 2.010018196645417
42 44 5.773561968622093
43 41 -5.045799199141623
43 42 2.469143337929278
43 43 0.7854374588288537
43 44 3.1333595143617448
44 41 0.23881513840526758
44 42 2.4522639002671034
44 43 3.9094435296604635
44 44 -3.1660798322779455
41 45 0.155120628961625
42 46 0.28816684649414953
43 47 0.144942035751498
44 48 0.18815944543364588
41 40 0.005514348575789718
42 40 0.22863684721936905
43 40 0.21248903464409694
44 40 0.05224014750374486
45 45 -5.774872747457274
45 46 -0.6818212339101334
45 47 2.0884212701550267
45 48 4.664682155575398
46 45 3.104583561814314
46 46 -1.937522460224877
46 47 3.676795988416985
46 48 -3.5437123637383996
47 45 1.9165515010437808
47 46 5.110261913993904
47 47 -3.2986747014659574
47 48 -3.402752433845293
48 45 2.5584862127800845
48 46 0.01567915368032032
48 47 -2.271760627762912
48 48 1.6251534768657567
45 49 0.27951123221549856
46 50 0.20513929700282393
47 51 0.1997302897216394
48 52 0.133979086683204
45 44 0.09378696379778628
46 44 0.1995290131931107
47 44 0.17681777900641918
48 44 0.07961361171359109
49 49 5.344638754507517
49 50 -2.9012694686817655
49 51 0.694906239354506
49 52 -0.47209796162083667
50 49 0.885554094766925
50 50 1.9258878591933102
50 51 -3.0668203442460533
50 52 0.09970482950047103
51 49 -4.1440669766154326
51 50 -0.1615046041409536
51 51 0.05781202739399367
51 52 3.6034544851082897
52 49 -3.809391119682456
52 50 2.7651697095523646
52 51 7.367044116217486
52 52 -2.7900821086429204
49 53 0.19945931380096069
50 54 0.28245161021743065
51 55 0.2693331146282196
52 56 0.11886872084194855
49 48 0.086207601138864
50 48 0.06105597655684759
51 48 0.20231713430461856
52 48 0.11101100951728123
53 53 1.753509534266651
53 54 2.6073483851351122
53 55 -7.604537266620844
53 56 -1.2238179823685948
54 53 3.655898816487527
54 54 -3.1098448210386405
54 55 0.6337706084087198
54 56 0.3200352354266589
55 53 -3.3028981545837857
55 54 3.5147359603926382
55 55 5.455524972021775
55 56 -1.0427376734087968
56 53 -2.7311094239304134
56 54 1.1140323093312983
56 55 -1.380246526111714
56 56 2.9226247969511787
53 57 0.027666007194338715
54 58 0.2903894078696556
55 59 0.02673136640596586
56 60 0.14940931867009286
53 52 0.08198285593593244
54 52 0.07411584234666235
55 52 0.15674011211374098
56 52 0.2513952137546725
57 57 3.160126770234431
57 58 2.3241165682642824
57 59 -4.991680380774279
57 60 -4.057072085716931
58 57 -2.1797228967998263
58 58 0.27320628635062
58 59 1.9351783318827067
58 60 4.524321424302965
59 57 2.528654138193881
59 58 -3.5375044563256606
59 59 0.5227947085742104
59 60 1.1549691029862577
60 57 -3.2299576481663053
60 58 2.177300379435335
60 59 6.282297437224551
60 60 -2.244842761984944
57 61 0.020885254242552907
58 62 0.12076703038343194
59 63 0.15174984648327983
60 64 0.15554280177438345
57 56 0.18962081610161027
58 56 0.2500074799995816
59 56 0.13234177135225794
60 56 0.05494174152415676
61 61 -3.9363696320697827
61 62 1.968133872167998
61 63 -3.697206861963373
61 64 4.826396424110661
62 61 3.560754433274185
62 62 -4.299385895444915
62 63 3.695182444743134
62 64 0.220445762271799
63 61 -1.3625626671189823
63 62 0.5058299737157445
63 63 3.71657870737308
63 64 -0.6569388604271335
64 61 4.33931584047202
64 62 2.0899241660307615
64 63 -1.2866625872828839
64 64 -4.857100861299316
61 65 0.17033210418370717
62 66 0.2128230691173407
63 67 0.04310791282739816
64 68 0.2518785462708156
61 60 0.153770807051581
62 60 0.06752365841197568
63 60 0.009409953167292285
64 60 0.2490794887126793
65 65 -0.592357450054576
65 66 -3.128339855091877
65 67 5.861789933752484
65 68 1.7286878838949133
66 65 2.3169743909199996
66 66 3.4342677809031485
66 67 -2.2525739976401487
66 68 -3.9152708343777287
67 65 -3.250443503063677
67 66 1.7080920240191966
67 67 2.3920985639440606
67 68 2.2965995228661913
68 65 3.2149926434894174
68 66 -2.825565848674007
68 67 -5.757573078789077
68 68 2.2357424889462543
65 69 0.14623200922614588
66 70 0.03495564424368884
67 71 0.20316681138863138
68 72 0.0832711462720337
65 64 0.01092931329981831
66 64 0.19548380550926134
67 64 0.1940617383467466
68 64 0.044679478688385295
69 69 -3.1917787959023993
69 70 7.414704314645827
69 71 -0.6952002888704154
69 72 0.03394322985220117
70 69 -1.4995152687861226
70 70 -4.950692055513431
70 71 5.259866156947938
70 72 1.9000889651624264
71 69 4.090099745264626
71 70 0.8833926727992703
71 71 -1.3390253806286987
71 72 -3.2342670855951874
72 69 0.9137609838804971
72 70 -0.23919182248000095
72 71 -2.6825305159961443
72 72 2.1130337434981272
69 73 0.2808311194821854
70 74 0.17915173794490405
71 75 0.1396888331894989
72 76 0.29079425238934353
69 68 0.29029056283628457
70 68 0.2451376260450089
71 68 0.11282924424387325
72 68 0.1603424300312527
73 73 -2.88801451348618
73 74 0.5698792264669246
73 75 4.053474180827469
73 76 -1.465352347420877
74 73 3.0646488072024223
74 74 0.20920168528542055
74 75 -0.409355415734043
74 76 -1.25210885966322
75 73 -0.822383524164322
75 74 -6.49689587168333
75 75 2.1309792665788025
75 76 4.0139504738250285
76 73 1.3459815203924106
76 74 4.103495865077727
76 75 -5.876882906260254
76 76 3.295235099335534
73 77 0.1451164856922207
74 78 0.22435487725742512
75 79 0.17054707798204377
76 80 0.26429828736663696
73 72 0.28249704187296915
74 72 0.07932728772305585
75 72 0.24932248636132615
76 72 0.2944854598166027
77 77 -0.5166092791586547
77 78 2.5960452148845383
77 79 1.3675788510808486
77 80 -1.791268260831315
78 77 1.0064379711207279
78 78 -4.84764153070786
78 79 3.2286009406497076
78 80 0.7804223941414433
79 77 -5.577755190854405
79 78 2.908720902918591
79 79 -0.1403757473421497
79 80 6.84121439785795
80 77 3.799243752760013
80 78 1.0555424534552418
80 79 -3.6925723104555725
80 80 -1.670879400681879
77 81 0.07178942573510512
78 82 0.08704136872956979
79 83 0.017379927592269872
80 84 0.12614442232608236
77 76 0.1606270683652187
78 76 0.07997327282743638
79 76 0.0752993027501558
80 76 0.15146640858405863
81 81 -3.511642278775605
81 82 1.8752586355311973
81 83 1.9994074217860283
81 84 2.1876711572987926
82 81 3.2723550564993586
82 82 2.253454088936704
82 83 -4.425605642597037
82 84 -2.9333269872590173
83 81 2.789455027097962
83 82 -0.9423726678005414
83 83 4.551048532514745
83 84 -4.743719387064159
84 81 -1.5907635146901549
84 82 -2.2996952222663225
84 83 -0.16249492012325117
84 84 6.136929991821449
81 85 0.06120351137913041
82 86 0.24904017090337352
83 87 0.13974797336473752
84 88 0.10485390576829157
81 80 0.1863545721484556
82 80 0.2596913857043226
83 80 0.2662996638791996
84 80 0.18723487583927304
85 85 0.5210682421358178
85 86 2.333188501128724
85 87 -3.1400602053504714
85 88 3.5011424736364876
86 85 -0.23423487362232975
86 86 1.9460820498854017
86 87 1.874278587167135
86 88 -6.461706611785643
87 85 3.996286413424712
87 86 -1.823273768163784
87 87 -3.160843359779453
87 88 1.571290609479132
88 85 -1.564757333080161
88 86 -2.696654113255245
88 87 3.3932762176299875
88 88 6.005732182498853
85 89 0.1271050571322979
86 90 0.05238679731708352
87 91 0.017989253898080038
88 92 0.22006871324769808
85 84 0.16500267597161294
86 84 0.04493512599456723
87 84 0.08361277979073774
88 84 0.27627541841748404
89 89 4.395350684059754
89 90 -1.8821010608537394
89 91 -1.6765407308481668
89 92 1.5404697317598264
90 89 0.23361244389053695
90 90 1.1405464928877413
90 91 4.748101343102013
90 92 -5.653027412867382
91 89 -5.238715462301991
91 90 -1.396683892636903
91 91 0.5246944151562788
91 92 5.781994821964595
92 89 0.08853231304401714
92 90 3.687163007870169
92 91 -0.5628901132791527
92 92 -2.253143922324957
89 93 0.025479012949284997
90 94 0.15886657719223113
91 95 0.10469014483293078
92 96 0.03882944698477544
89 88 0.15135177430741895
90 88 0.27831264437441194
91 88 0.2505471729246838
92 88 0.24321960021933964
93 93 -0.770196281835833
93 94 -4.408027926062957
93 95 3.990948949788559
93 96 -0.7427338730672897
94 93 -4.43958545987623
94 94 -1.0756624021733374
94 95 0.9942545469511446
94 96 3.391937874890329
95 93 6.088301042087199
95 94 2.0759636825457557
95 95 -4.4275718179264185
95 96 -0.21293647363318002
96 93 -2.314234213163024
96 94 5.330156591393904
96 95 1.090276978538049
96 96 -0.3940621107392862
93 97 0.18447233074408725
94 98 0.1798434852354447
95 99 0.05424297172024267
96 100 0.16896094277943666
93 92 0.17959164895539956
94 92 0.08073835098158548
95 92 0.13886568456620998
96 92 0.15542366490253043
97 97 -2.4647086079174874
97 98 0.8525529603472841
97 99 -0.344003996715406
97 100 4.851522819856593
98 97 -0.6054819680078165
98 98 0.7128906785785001
98 99 3.246207852433815
98 100 -4.589467455150103
99 97 3.843982236130507
99 98 2.9619333543592616
99 99 -4.453242102290265
99 100 -1.9559083142918887
100 97 -0.30715825639770794
100 98 -5.020981921540532
100 99 4.001111175037246
100 100 3.8140747975683347
97 101 0.22649794467905027
98 102 0.11094699000554928
99 103 0.06260068056864178
100 104 0.0991246540173569
97 96 0.14864574086426752
98 96 0.20172796787033623
99 96 0.09890595687523111
100 96 0.08498029423705801
101 101 -0.8116832911588977
101 102 3.39830974155551
101 103 1.5675691383836452
101 104 -1.1874720837651516
102 101 5.777743321669431
102 102 1.1343315132971414
102 103 -3.395914512834257
102 104 -3.740015331527082
103 101 -4.150144483237666
103 102 -0.5617744924444498
103 103 -2.2424612811583207
103 104 6.040937200523965
104 101 0.6181008305045579
104 102 -1.801955010082612
104 103 5.097361228182346
104 104 -1.0311622541532945
101 105 0.07759792947471285
102 106 0.08830029093642998
103 107 0.03178738772325631
104 108 0.00785554686151677
101 100 0.18625265819531803
102 100 0.19677249889028567
103 100 0.11183237339259317
104 100 0.18596514631499203
105 105 -3.7608364781941885
105 106 -1.8324056663860988
105 107 2.741076560496392
105 108 2.6662932535092123
106 105 3.7621228387890704
106 106 0.779949147697417
106 107 4.96807832197543
106 108 -4.147876960480968
107 105 4.703684727556095
107 106 -1.0484013473162448
107 107 -2.6185808375626505
107 108 0.42067246530320945
108 105 -3.7564146592547885
108 106 2.8324552519522084
108 107 -4.298412136472642
108 108 2.5218399127225495
105 109 0.2462490043846663
106 110 0.05945621529976044
107 111 0.10187696707273804
108 112 0.2931530328520192
105 104 0.04756123421328246
106 104 0.2738330825756964
107 104 0.01218171023972403
108 104 0.014054849638750833
109 109 -4.077511945962339
109 110 1.1701528926997855
109 111 -0.36403938489064425
109 112 5.220387429483925
110 109 2.104937392182598
110 110 -4.4481727861152
110 111 2.8762977468501103
110 112 -0.4728802621047789
111 109 0.8285646164912269
111 110 2.983876583114347
111 111 0.9681771704987091
111 112 -3.7020000770921584
112 109 0.74794650231432
112 110 4.651547140849263
112 111 -5.916524235972689
112 112 2.5440475073519524
109 113 0.223385004724583
110 114 0.021867887536074635
111 115 0.19227171627712616
112 116 0.014510942980252683
109 108 0.1209588431922979
110 108 0.006809385806332224
111 108 0.1258240521105958
112 108 0.06433312360891033
113 113 4.5416400515360875
113 114 -0.8563809314901228
113 115 -1.4434381739631899
113 116 0.16176435224483718
114 113 0.25004537861588705
114 114 -5.976549272252415
114 115 6.163135522712689
114 116 -0.21936048612480027
115 113 -4.470324118290718
115 114 1.6106842000106054
115 115 -0.6425227391182223
115 116 3.9070427247698776
116 113 -0.640961765167679
116 114 4.847446269278778
116 115 -1.5031905365258722
116 116 -2.071797466037348
113 112 0.0829552694275942
114 112 0.2949500471688416
115 112 0.18801779547370212
116 112 0.08351916150217328
