104 4
64 68 0.24303901118613758
61 60 0.10669452326042513
62 60 0.26230730499279364
63 60 0.03581896060382942
64 60 0.2611092250976781
65 65 -0.8109317227954366
65 66 -0.3847832649572624
65 67 -2.1560091483375174
65 68 4.552459212205913
66 65 6.307566371904247
66 66 1.534215572210937
66 67 -3.198539570393721
66 68 -4.815164640323069
67 65 -3.458103559476777
67 66 2.9509364475643074
67 67 -1.7782512643763604
67 68 1.0302216432151687
68 65 1.5126612317612127
68 66 -0.3973456655932988
68 67 4.925364887009912
68 68 -3.5595094057203593
65 69 0.267752999601623
66 70 0.22661997174576246
67 71 0.023307107290909467
68 72 0.22083990081188873
65 64 0.03213255675158174
66 64 0.19340646977257345
67 64 0.005754228551277563
68 64 0.21951178862439166
69 69 -6.276382979880589
69 70 2.344571161188009
69 71 3.5280487895067925
69 72 -1.01952716731641
70 69 3.346087875247614
70 70 1.050894967157021
70 71 1.2003203440930335
70 72 -2.0824447869045732
71 69 -1.152146540271633
71 70 -4.880313147346391
71 71 2.8747194891356744
71 72 3.59572561151193
72 69 3.7351927313020385
72 70 2.227325570492648
72 71 -4.911220431044855
72 72 0.417763562262019
69 73 0.06769040780363367
70 74 0.03998575297537225
71 75 0.17796522107182455
72 76 0.22080048405322564
69 68 0.12866819492339876
70 68 0.012854171903251842
71 68 0.20403276026821426
72 68 0.018647686480956837
73 73 1.955781530075707
73 74 2.5379219762187435
73 75 -2.2306008124228143
73 76 0.34622895656083946
74 73 2.6183718546566745
74 74 -3.166302169163354
74 75 -3.0705041738499683
74 76 2.6672690675151616
75 73 -4.947980088336029
75 74 2.2627095564513624
75 75 1.20516918529511
75 76 3.307497074310831
76 73 -0.8338110939451007
76 74 -0.7710188119491576
76 75 7.034592675594735
76 76 -4.944210675644374
73 77 0.26007331559295843
74 78 0.13066680655771445
75 79 0.08923169846744605
76 80 0.007008500074282797
73 72 0.16414260447927798
74 72 0.2833395026630434
75 72 0.27307571545481746
76 72 0.0672927644010037
77 77 3.9499527526983456
77 78 -5.241364416418341
77 79 2.6340914686786348
77 80 -1.134447125373034
78 77 1.4523888173052089
78 78 2.0248973120722438
78 79 0.5035102006900867
78 80 -3.2780351093332123
79 77 -4.989036363302229
79 78 4.16722668257212
79 79 3.137445233991659
79 80 0.18988855540298297
80 77 -1.5707702761479945
80 78 2.044384151723493
80 79 -3.9512367466071865
80 80 4.805923958281139
77 81 0.28518937605519645
78 82 0.14032404471521165
79 83 0.25022293605348367
80 84 0.21989044763503915
77 76 0.20898340516956748
78 76 0.24665995849760808
79 76 0.1495737799809845
80 76 0.1586991229701603
81 81 -2.0564206787976356
81 82 -0.7398487748992447
81 83 1.9214932971243146
81 84 2.53893882975629
82 81 -0.4846647104638134
82 82 0.813645609577485
82 83 4.313413642978316
82 84 -4.002324134591487
83 81 -2.812258191995137
83 82 5.543708906969453
83 83 -1.0605325708563507
83 84 2.4715202100984226
84 81 6.017717740642651
84 82 -3.5876556138648286
84 83 -4.528733005201181
84 84 0.3099803349713802
81 85 0.18016285464512413
82 86 0.07247745977082257
83 87 0.09885313010977417
84 88 0.13675674837576268
81 80 0.12548777751386095
82 80 0.01009176541346537
83 80 0.10727546577811528
84 80 0.24903293844765656
85 85 -5.857600737473661
85 86 -0.8829559104180413
85 87 3.4513248528339258
85 88 4.11476381239486
86 85 0.3218999030809866
86 86 -5.184670324784643
86 87 3.0383364258359293
86 88 -0.7309901096544632
87 85 0.7285861270401128
87 86 5.802357907009891
87 87 -0.633473685843208
87 88 -1.7726217899199044
88 85 3.662367825902023
88 86 0.5227263359904423
88 87 -3.5947331903737316
88 88 0.9827297272991197
85 89 0.0626121247375543
86 90 0.07778270231856128
87 91 0.13390724082091335
88 92 0.013543563967877858
85 84 0.09713624792489668
86 84 0.2658528120693137
87 84 0.10925143736648996
88 84 0.036911205008983324
89 89 -2.2388043132727065
89 90 -0.7692117417769683
89 91 5.243328573677306
89 92 -1.934311378044475
90 89 -2.5773378327174883
90 90 0.5043229677609542
90 91 -2.5251504039632144
90 92 6.180273062189256
91 89 2.968409977770413
91 90 3.5079755931065795
91 91 -4.210368770330955
91 92 -0.931928368063447
92 89 2.4757985545702303
92 90 -3.9636898164033907
92 91 3.771508098821937
92 92 -1.3838738571471862
89 93 0.18043992493419686
90 94 0.2628715668222347
91 95 0.10338477109078804
92 96 0.26348537496133884
89 88 0.20260724391113114
90 88 0.07786908966121577
91 88 0.021002302255452597
92 88 0.11095976480251019
93 93 -4.772633517608065
93 94 3.9951217194402706
93 95 3.2391801439003367
93 96 -1.5852851380258854
94 93 0.4880936661326351
94 94 -0.8069404247872833
94 95 -7.112694382730391
94 96 4.344715785115854
95 93 4.465562713552251
95 94 -0.08871190034085746
95 95 -0.08887728426759345
95 96 -1.2461710213409802
96 93 1.7335173477672878
96 94 -3.477211280736825
96 95 2.1988644992255946
96 96 1.5678464722272938
93 97 0.017652407884602293
94 98 0.05888547768433926
95 99 0.2136593118834875
96 100 0.27402335682691953
93 92 0.14388456032725805
94 92 0.24301276429180643
95 92 0.22134063195098908
96 92 0.17836186098138931
97 97 1.3362917187578485
97 98 4.164592674287669
97 99 -1.4095719351122398
97 100 -2.3944758234939334
98 97 -3.9342814626034643
98 98 -1.5565573806639184
98 99 5.254596836346867
98 100 0.02161158843928587
99 97 2.799982599275107
99 98 -5.241408456671872
99 99 2.4343085144619825
99 100 1.412639233755992
100 97 1.81153095766897
100 98 1.3467279036263953
100 99 -5.594535959720303
100 100 3.7429350160887775
97 101 0.20791355069411002
98 102 0.22739274556014097
99 103 0.24274347195774018
100 104 0.06402244042689514
97 96 0.2725484078066396
98 96 0.08570972891621986
99 96 0.21476765857455332
100 96 0.26520549067263294
101 101 -1.1171080694188944
101 102 4.169009470050482
101 103 0.9424624191423867
101 104 -3.338396274218556
102 101 4.012902868350729
102 102 -3.5962728846526213
102 103 1.0561886863324652
102 104 -2.9670355060242217
103 101 -0.5729052392781547
103 102 3.727117708015397
103 103 -4.722658373388622
103 104 3.821670814819604
104 101 0.8333752926181022
104 102 -5.1411355346236975
104 103 3.1398193414538045
104 104 2.8758217896709417
101 100 0.218115414093436
102 100 0.14141654075960855
103 100 0.16903472560860808
104 100 0.2257221659509367
